image,similarity,label
f0010060_c02531.jpg,0.494785,customer
f0010070_c02532.jpg,0.469127,customer
f0010080_c02533.jpg,0.477518,customer
f0010090_c02534.jpg,0.442071,customer
f0010090_c02535.jpg,0.497826,customer
f0010090_c02536.jpg,0.500898,customer
f0010090_c02537.jpg,0.411084,customer
f0010090_c02538.jpg,0.449562,customer
f0010100_c02539.jpg,0.451458,customer
f0010100_c02540.jpg,0.384517,customer
f0010100_c02541.jpg,0.461467,customer
f0010100_c02542.jpg,0.503682,customer
f0010100_c02543.jpg,0.504298,customer
f0010110_c02544.jpg,0.459129,customer
f0010110_c02545.jpg,0.519681,customer
f0010110_c02546.jpg,0.384774,customer
f0010120_c02547.jpg,0.501028,customer
f0010120_c02548.jpg,0.490248,customer
f0010120_c02549.jpg,0.401462,customer
f0010120_c02550.jpg,0.410265,customer
f0010130_c02551.jpg,0.576220,customer
f0010130_c02552.jpg,0.500993,customer
f0010130_c02553.jpg,0.471742,customer
f0010130_c02554.jpg,0.467580,customer
f0010140_c02555.jpg,0.489944,customer
f0010140_c02556.jpg,0.561472,customer
f0010150_c02557.jpg,0.469258,customer
f0010150_c02558.jpg,0.431041,customer
f0010160_c02559.jpg,0.624141,customer
f0010160_c02560.jpg,0.473206,customer
f0010160_c02561.jpg,0.436230,customer
f0010170_c02562.jpg,0.642893,customer
f0010170_c02563.jpg,0.457309,customer
f0010170_c02564.jpg,0.351871,customer
f0010180_c02565.jpg,0.546862,customer
f0010180_c02566.jpg,0.412402,customer
f0010180_c02567.jpg,0.564133,customer
f0010190_c02568.jpg,0.389917,customer
f0010190_c02569.jpg,0.618113,customer
f0010200_c02570.jpg,0.394451,customer
f0010200_c02571.jpg,0.639380,customer
f0010210_c02572.jpg,0.422376,customer
f0010210_c02573.jpg,0.518705,customer
f0010210_c02574.jpg,0.529411,customer
f0010220_c02575.jpg,0.406110,customer
f0010220_c02576.jpg,0.398957,customer
f0010230_c02577.jpg,0.446306,customer
f0010240_c02578.jpg,0.404930,customer
f0010250_c02579.jpg,0.391348,customer
f0010260_c02580.jpg,0.472888,customer
f0010270_c02581.jpg,0.495857,customer
f0010280_c02582.jpg,0.407638,customer
f0010290_c02583.jpg,0.438024,customer
f0010290_c02584.jpg,0.463604,customer
f0010300_c02585.jpg,0.437747,customer
f0010300_c02586.jpg,0.398631,customer
f0010300_c02587.jpg,0.524060,customer
f0010310_c02588.jpg,0.458945,customer
f0010310_c02589.jpg,0.462932,customer
f0010320_c02590.jpg,0.418369,customer
f0010320_c02591.jpg,0.465106,customer
f0010320_c02592.jpg,0.514876,customer
f0010330_c02593.jpg,0.392032,customer
f0010330_c02594.jpg,0.464511,customer
f0010340_c02595.jpg,0.414451,customer
f0010350_c02596.jpg,0.465432,customer
f0010360_c02597.jpg,0.426200,customer
f0010360_c02598.jpg,0.429047,customer
f0010370_c02599.jpg,0.455554,customer
f0010370_c02600.jpg,0.467099,customer
f0010380_c02601.jpg,0.426882,customer
f0010380_c02602.jpg,0.523137,customer
f0010390_c02603.jpg,0.505770,customer
f0010390_c02604.jpg,0.441147,customer
f0010400_c02605.jpg,0.450059,customer
f0010400_c02606.jpg,0.471243,customer
f0010410_c02607.jpg,0.366878,customer
f0010410_c02608.jpg,0.474187,customer
f0010420_c02609.jpg,0.437770,customer
f0010420_c02610.jpg,0.406745,customer
f0010430_c02611.jpg,0.407359,customer
f0010430_c02612.jpg,0.445808,customer
f0010440_c02613.jpg,0.395038,customer
f0010440_c02614.jpg,0.432521,customer
f0010440_c02615.jpg,0.497549,customer
f0010450_c02616.jpg,0.423714,customer
f0010450_c02617.jpg,0.461467,customer
f0010460_c02618.jpg,0.420715,customer
f0010460_c02619.jpg,0.475054,customer
f0010460_c02620.jpg,0.428620,customer
f0010470_c02621.jpg,0.429630,customer
f0010470_c02622.jpg,0.469350,customer
f0010470_c02623.jpg,0.455718,customer
f0010470_c02624.jpg,0.501687,customer
f0010480_c02625.jpg,0.421934,customer
f0010480_c02626.jpg,0.464052,customer
f0010480_c02627.jpg,0.501333,customer
f0010480_c02628.jpg,0.372373,customer
f0010490_c02629.jpg,0.446884,customer
f0010490_c02630.jpg,0.389969,customer
f0010490_c02631.jpg,0.523420,customer
f0010500_c02632.jpg,0.379268,customer
f0010500_c02633.jpg,0.470464,customer
f0010500_c02634.jpg,0.495580,customer
f0010510_c02635.jpg,0.392266,customer
f0010510_c02636.jpg,0.494984,customer
f0010520_c02637.jpg,0.398724,customer
f0010520_c02638.jpg,0.480567,customer
f0010530_c02639.jpg,0.402864,customer
f0010530_c02640.jpg,0.397863,customer
f0010540_c02641.jpg,0.444360,customer
f0010540_c02642.jpg,0.444896,customer
f0010550_c02643.jpg,0.509786,customer
f0010560_c02644.jpg,0.481175,customer
f0010560_c02645.jpg,0.441012,customer
f0010570_c02646.jpg,0.477696,customer
f0010570_c02647.jpg,0.445747,customer
f0010570_c02648.jpg,0.496404,customer
f0010580_c02649.jpg,0.519585,customer
f0010580_c02650.jpg,0.397931,customer
f0010590_c02651.jpg,0.510648,customer
f0010590_c02652.jpg,0.438261,customer
f0010600_c02653.jpg,0.459129,customer
f0010600_c02654.jpg,0.526251,customer
f0010610_c02655.jpg,0.417170,customer
f0010610_c02656.jpg,0.578122,customer
f0010620_c02657.jpg,0.500307,customer
f0010620_c02658.jpg,0.421633,customer
f0010630_c02659.jpg,0.504990,customer
f0010630_c02660.jpg,0.424321,customer
f0010640_c02661.jpg,0.500958,customer
f0010650_c02662.jpg,0.477470,customer
f0010660_c02663.jpg,0.460596,customer
f0010670_c02664.jpg,0.458167,customer
f0010670_c02665.jpg,0.436221,customer
f0010680_c02666.jpg,0.470543,customer
f0010690_c02667.jpg,0.473981,customer
f0010700_c02668.jpg,0.498242,customer
f0010710_c02669.jpg,0.461396,customer
f0010720_c02670.jpg,0.484251,customer
f0010730_c02671.jpg,0.467731,customer
f0010740_c02672.jpg,0.459517,customer
f0010750_c02673.jpg,0.459801,customer
f0010760_c02674.jpg,0.447114,customer
f0010760_c02675.jpg,0.444627,customer
f0010760_c02676.jpg,0.478789,customer
f0010770_c02677.jpg,0.463083,customer
f0010770_c02678.jpg,0.536677,customer
f0010770_c02679.jpg,0.486663,customer
f0010770_c02680.jpg,0.571788,customer
f0010770_c02681.jpg,0.472249,customer
f0010780_c02682.jpg,0.448174,customer
f0010780_c02683.jpg,0.486328,customer
f0010780_c02684.jpg,0.526694,customer
f0010790_c02685.jpg,0.420247,customer
f0010790_c02686.jpg,0.467929,customer
f0010800_c02687.jpg,0.458339,customer
f0010810_c02688.jpg,0.469055,customer
f0010810_c02689.jpg,0.428094,customer
f0010820_c02690.jpg,0.468092,customer
f0010820_c02691.jpg,0.459883,customer
f0010830_c02692.jpg,0.475710,customer
f0010830_c02693.jpg,0.522511,customer
f0010830_c02694.jpg,0.458332,customer
f0010840_c02695.jpg,0.460599,customer
f0010840_c02696.jpg,0.462332,customer
f0010850_c02697.jpg,0.443411,customer
f0010850_c02698.jpg,0.454683,customer
f0010850_c02699.jpg,0.425036,customer
f0010860_c02700.jpg,0.410367,customer
f0010860_c02701.jpg,0.433954,customer
f0010870_c02702.jpg,0.440196,customer
f0010870_c02703.jpg,0.484693,customer
f0010880_c02704.jpg,0.503991,customer
f0010880_c02705.jpg,0.492996,customer
f0010890_c02706.jpg,0.433347,customer
f0010890_c02707.jpg,0.412650,customer
f0010890_c02708.jpg,0.453478,customer
f0010890_c02709.jpg,0.446328,customer
f0010900_c02710.jpg,0.462754,customer
f0010910_c02711.jpg,0.491436,customer
f0010920_c02712.jpg,0.496621,customer
f0010930_c02713.jpg,0.533873,customer
f0010940_c02714.jpg,0.486175,customer
f0010940_c02715.jpg,0.446413,customer
f0010950_c02716.jpg,0.396918,customer
f0010950_c02717.jpg,0.445150,customer
f0010960_c02718.jpg,0.456715,customer
f0010970_c02719.jpg,0.437606,customer
f0010980_c02720.jpg,0.421503,customer
f0010980_c02721.jpg,0.436136,customer
f0010980_c02722.jpg,0.531007,customer
f0010990_c02723.jpg,0.397424,customer
f0010990_c02724.jpg,0.450407,customer
f0011000_c02725.jpg,0.415853,customer
f0011000_c02726.jpg,0.439798,customer
f0011010_c02727.jpg,0.427460,customer
f0011010_c02728.jpg,0.465979,customer
f0011020_c02729.jpg,0.425027,customer
f0011030_c02730.jpg,0.421356,customer
f0011030_c02731.jpg,0.432913,customer
f0011040_c02732.jpg,0.442573,customer
f0011050_c02733.jpg,0.437351,customer
f0011060_c02734.jpg,0.451057,customer
f0011070_c02735.jpg,0.426897,customer
f0011080_c02736.jpg,0.434222,customer
f0011090_c02737.jpg,0.470389,customer
f0011100_c02738.jpg,0.459803,customer
f0011110_c02739.jpg,0.465388,customer
f0011120_c02740.jpg,0.494564,customer
f0011130_c02741.jpg,0.480713,customer
f0011130_c02742.jpg,0.470713,customer
f0011140_c02743.jpg,0.592695,customer
f0011150_c02744.jpg,0.495875,customer
f0011150_c02745.jpg,0.546515,customer
f0011150_c02746.jpg,0.482953,customer
f0011160_c02747.jpg,0.511390,customer
f0011160_c02748.jpg,0.460242,customer
f0011160_c02749.jpg,0.571195,customer
f0011170_c02750.jpg,0.535765,customer
f0011170_c02751.jpg,0.594826,customer
f0011180_c02752.jpg,0.519315,customer
f0011190_c02753.jpg,0.513878,customer
f0011200_c02754.jpg,0.531889,customer
f0011210_c02755.jpg,0.518912,customer
f0011220_c02756.jpg,0.534195,customer
f0011220_c02757.jpg,0.581163,customer
f0011230_c02758.jpg,0.487080,customer
f0011230_c02759.jpg,0.557358,customer
f0011240_c02760.jpg,0.522836,customer
f0011240_c02761.jpg,0.583815,customer
f0011250_c02762.jpg,0.528640,customer
f0011250_c02763.jpg,0.542907,customer
f0011260_c02764.jpg,0.520178,customer
f0011260_c02765.jpg,0.613533,customer
f0011260_c02766.jpg,0.566669,customer
f0011270_c02767.jpg,0.556631,customer
f0011280_c02768.jpg,0.600172,customer
f0011280_c02769.jpg,0.539093,customer
f0011280_c02770.jpg,0.472257,customer
f0011290_c02771.jpg,0.683495,customer
f0011290_c02772.jpg,0.543614,customer
f0011300_c02773.jpg,0.660801,customer
f0011300_c02774.jpg,0.512236,customer
f0011310_c02775.jpg,0.731661,customer
f0011310_c02776.jpg,0.473313,customer
f0011310_c02777.jpg,0.541431,customer
f0011320_c02778.jpg,0.745010,customer
f0011320_c02779.jpg,0.481387,customer
f0011320_c02780.jpg,0.526744,customer
f0011330_c02781.jpg,0.509522,customer
f0011330_c02782.jpg,0.506207,customer
f0011330_c02783.jpg,0.756534,waiter
f0011340_c02784.jpg,0.737613,customer
f0011340_c02785.jpg,0.567594,customer
f0011340_c02786.jpg,0.497181,customer
f0011350_c02787.jpg,0.740856,customer
f0011350_c02788.jpg,0.511008,customer
f0011350_c02789.jpg,0.554220,customer
f0011360_c02790.jpg,0.661231,customer
f0011360_c02791.jpg,0.554600,customer
f0011370_c02792.jpg,0.683154,customer
f0011370_c02793.jpg,0.533808,customer
f0011380_c02794.jpg,0.719782,customer
f0011380_c02795.jpg,0.540044,customer
f0011380_c02796.jpg,0.628317,customer
f0011390_c02797.jpg,0.673579,customer
f0011390_c02798.jpg,0.526776,customer
f0011390_c02799.jpg,0.610235,customer
f0011400_c02800.jpg,0.744283,customer
f0011400_c02801.jpg,0.562645,customer
f0011410_c02802.jpg,0.628521,customer
f0011410_c02803.jpg,0.564209,customer
f0011410_c02804.jpg,0.572951,customer
f0011410_c02805.jpg,0.619791,customer
f0011420_c02806.jpg,0.567875,customer
f0011420_c02807.jpg,0.560695,customer
f0011420_c02808.jpg,0.613155,customer
f0011430_c02809.jpg,0.513123,customer
f0011430_c02810.jpg,0.568327,customer
f0011440_c02811.jpg,0.622752,customer
f0011440_c02812.jpg,0.515458,customer
f0011440_c02813.jpg,0.551229,customer
f0011440_c02814.jpg,0.713359,customer
f0011450_c02815.jpg,0.563989,customer
f0011450_c02816.jpg,0.726122,customer
f0011450_c02817.jpg,0.594189,customer
f0011460_c02818.jpg,0.574768,customer
f0011460_c02819.jpg,0.602571,customer
f0011470_c02820.jpg,0.568093,customer
f0011470_c02821.jpg,0.578099,customer
f0011470_c02822.jpg,0.578202,customer
f0011470_c02823.jpg,0.417087,customer
f0011480_c02824.jpg,0.560149,customer
f0011480_c02825.jpg,0.527646,customer
f0011490_c02826.jpg,0.514345,customer
f0011490_c02827.jpg,0.575746,customer
f0011500_c02828.jpg,0.551738,customer
f0011500_c02829.jpg,0.458982,customer
f0011500_c02830.jpg,0.562561,customer
f0011500_c02831.jpg,0.538473,customer
f0011510_c02832.jpg,0.558790,customer
f0011510_c02833.jpg,0.733054,customer
f0011510_c02834.jpg,0.453077,customer
f0011510_c02835.jpg,0.618664,customer
f0011520_c02836.jpg,0.540590,customer
f0011520_c02837.jpg,0.691106,customer
f0011520_c02838.jpg,0.459498,customer
f0011520_c02839.jpg,0.566162,customer
f0011530_c02840.jpg,0.562569,customer
f0011530_c02841.jpg,0.685417,customer
f0011530_c02842.jpg,0.633315,customer
f0011530_c02843.jpg,0.573970,customer
f0011530_c02844.jpg,0.688797,customer
f0011540_c02845.jpg,0.543855,customer
f0011540_c02846.jpg,0.575568,customer
f0011540_c02847.jpg,0.519844,customer
f0011540_c02848.jpg,0.602561,customer
f0011550_c02849.jpg,0.605310,customer
f0011550_c02850.jpg,0.518291,customer
f0011550_c02851.jpg,0.551254,customer
f0011550_c02852.jpg,0.549440,customer
f0011550_c02853.jpg,0.560492,customer
f0011560_c02854.jpg,0.575123,customer
f0011560_c02855.jpg,0.569579,customer
f0011560_c02856.jpg,0.587291,customer
f0011570_c02857.jpg,0.485077,customer
f0011570_c02858.jpg,0.610274,customer
f0011570_c02859.jpg,0.544576,customer
f0011580_c02860.jpg,0.604466,customer
f0011580_c02861.jpg,0.481844,customer
f0011590_c02862.jpg,0.576132,customer
f0011600_c02863.jpg,0.491002,customer
f0011610_c02864.jpg,0.555030,customer
f0011610_c02865.jpg,0.526922,customer
f0011610_c02866.jpg,0.562785,customer
f0011620_c02867.jpg,0.450517,customer
f0011620_c02868.jpg,0.525092,customer
f0011620_c02869.jpg,0.530777,customer
f0011620_c02870.jpg,0.579452,customer
f0011630_c02871.jpg,0.441464,customer
f0011630_c02872.jpg,0.476208,customer
f0011640_c02873.jpg,0.443303,customer
f0011640_c02874.jpg,0.482273,customer
f0011640_c02875.jpg,0.540465,customer
f0011650_c02876.jpg,0.471670,customer
f0011650_c02877.jpg,0.508465,customer
f0011660_c02878.jpg,0.480206,customer
f0011660_c02879.jpg,0.542367,customer
f0011670_c02880.jpg,0.495074,customer
f0011680_c02881.jpg,0.440918,customer
f0011680_c02882.jpg,0.483021,customer
f0011680_c02883.jpg,0.462120,customer
f0011680_c02884.jpg,0.554441,customer
f0011690_c02885.jpg,0.452714,customer
f0011690_c02886.jpg,0.493026,customer
f0011690_c02887.jpg,0.480393,customer
f0011700_c02888.jpg,0.421627,customer
f0011710_c02889.jpg,0.453089,customer
f0011710_c02890.jpg,0.489671,customer
f0011720_c02891.jpg,0.614628,customer
f0011720_c02892.jpg,0.510649,customer
f0011730_c02893.jpg,0.496925,customer
f0011740_c02894.jpg,0.566495,customer
f0011740_c02895.jpg,0.500360,customer
f0011750_c02896.jpg,0.432613,customer
f0011770_c02897.jpg,0.626590,customer
f0011770_c02898.jpg,0.490546,customer
f0011770_c02899.jpg,0.510193,customer
f0011780_c02900.jpg,0.422255,customer
f0011780_c02901.jpg,0.532950,customer
f0011780_c02902.jpg,0.683232,customer
f0011790_c02903.jpg,0.507378,customer
f0011790_c02904.jpg,0.731080,customer
f0011790_c02905.jpg,0.512209,customer
f0011790_c02906.jpg,0.523574,customer
f0011800_c02907.jpg,0.576356,customer
f0011800_c02908.jpg,0.553957,customer
f0011810_c02909.jpg,0.629301,customer
f0011810_c02910.jpg,0.630227,customer
f0011810_c02911.jpg,0.493338,customer
f0011820_c02912.jpg,0.624856,customer
f0011820_c02913.jpg,0.510869,customer
f0011830_c02914.jpg,0.586768,customer
f0011830_c02915.jpg,0.650255,customer
f0011840_c02916.jpg,0.641910,customer
f0011850_c02917.jpg,0.571041,customer
f0011860_c02918.jpg,0.646663,customer
f0011870_c02919.jpg,0.705843,customer
f0011880_c02920.jpg,0.719316,customer
f0011880_c02921.jpg,0.561560,customer
f0011890_c02922.jpg,0.674285,customer
f0011900_c02923.jpg,0.570379,customer
f0011900_c02924.jpg,0.573270,customer
f0011900_c02925.jpg,0.576655,customer
f0011910_c02926.jpg,0.518914,customer
f0011910_c02927.jpg,0.540951,customer
f0011910_c02928.jpg,0.585248,customer
f0011920_c02929.jpg,0.567458,customer
f0011920_c02930.jpg,0.509112,customer
f0011930_c02931.jpg,0.517578,customer
f0011930_c02932.jpg,0.490826,customer
f0011940_c02933.jpg,0.566728,customer
f0011940_c02934.jpg,0.577245,customer
f0011950_c02935.jpg,0.543567,customer
f0011960_c02936.jpg,0.535616,customer
f0011960_c02937.jpg,0.508406,customer
f0011970_c02938.jpg,0.508639,customer
f0011980_c02939.jpg,0.486088,customer
f0011990_c02940.jpg,0.498436,customer
f0012000_c02941.jpg,0.534192,customer
f0012010_c02942.jpg,0.512552,customer
f0012020_c02943.jpg,0.526081,customer
f0012030_c02944.jpg,0.534891,customer
f0012040_c02945.jpg,0.524915,customer
f0012040_c02946.jpg,0.467114,customer
f0012050_c02947.jpg,0.530784,customer
f0012060_c02948.jpg,0.563834,customer
f0012060_c02949.jpg,0.555731,customer
f0012070_c02950.jpg,0.533908,customer
f0012080_c02951.jpg,0.573685,customer
f0012230_c02952.jpg,0.597353,customer
f0012240_c02953.jpg,0.602443,customer
f0012250_c02954.jpg,0.585771,customer
f0012260_c02955.jpg,0.522594,customer
f0012270_c02956.jpg,0.471013,customer
f0012280_c02957.jpg,0.517332,customer
f0012300_c02958.jpg,0.464215,customer
f0012310_c02959.jpg,0.609457,customer
f0012320_c02960.jpg,0.539527,customer
f0012410_c02961.jpg,0.622987,customer
f0012420_c02962.jpg,0.622925,customer
f0012430_c02963.jpg,0.620506,customer
f0012440_c02964.jpg,0.635153,customer
f0012450_c02965.jpg,0.586628,customer
f0012460_c02966.jpg,0.586900,customer
f0012470_c02967.jpg,0.654137,customer
f0012480_c02968.jpg,0.585707,customer
f0012500_c02969.jpg,0.583198,customer
f0012510_c02970.jpg,0.503642,customer
f0012790_c02971.jpg,0.530132,customer
f0012820_c02972.jpg,0.528277,customer
f0012850_c02973.jpg,0.625172,customer
f0012860_c02974.jpg,0.660608,customer
f0012860_c02975.jpg,0.394985,customer
f0012870_c02976.jpg,0.684199,customer
f0012870_c02977.jpg,0.666079,customer
f0012880_c02978.jpg,0.649952,customer
f0012880_c02979.jpg,0.622743,customer
f0012890_c02980.jpg,0.636620,customer
f0012890_c02981.jpg,0.558972,customer
f0012890_c02982.jpg,0.384304,customer
f0012900_c02983.jpg,0.449184,customer
f0012910_c02984.jpg,0.459366,customer
f0012920_c02985.jpg,0.486772,customer
f0012920_c02986.jpg,0.557553,customer
f0012920_c02987.jpg,0.630564,customer
f0012930_c02988.jpg,0.538495,customer
f0012930_c02989.jpg,0.644007,customer
f0012940_c02990.jpg,0.565758,customer
f0012940_c02991.jpg,0.598109,customer
f0012940_c02992.jpg,0.597436,customer
f0012950_c02993.jpg,0.535886,customer
f0012950_c02994.jpg,0.651911,customer
f0012960_c02995.jpg,0.486050,customer
f0012960_c02996.jpg,0.509953,customer
f0012970_c02997.jpg,0.576989,customer
f0012970_c02998.jpg,0.688288,customer
f0012980_c02999.jpg,0.554091,customer
f0012980_c03000.jpg,0.673748,customer
f0012980_c03001.jpg,0.553272,customer
f0012990_c03002.jpg,0.529365,customer
f0012990_c03003.jpg,0.668639,customer
f0013000_c03004.jpg,0.611377,customer
f0013010_c03005.jpg,0.613709,customer
f0013010_c03006.jpg,0.666905,customer
f0013020_c03007.jpg,0.620062,customer
f0013020_c03008.jpg,0.682134,customer
f0013040_c03009.jpg,0.694638,customer
f0013050_c03010.jpg,0.662701,customer
f0013050_c03011.jpg,0.607361,customer
f0013060_c03012.jpg,0.519035,customer
f0013060_c03013.jpg,0.631907,customer
f0013070_c03014.jpg,0.566653,customer
f0013070_c03015.jpg,0.590853,customer
f0013080_c03016.jpg,0.585852,customer
f0013080_c03017.jpg,0.511680,customer
f0013090_c03018.jpg,0.706630,customer
f0013090_c03019.jpg,0.579584,customer
f0013090_c03020.jpg,0.622569,customer
f0013100_c03021.jpg,0.682601,customer
f0013100_c03022.jpg,0.688512,customer
f0013100_c03023.jpg,0.631225,customer
f0013110_c03024.jpg,0.672543,customer
f0013110_c03025.jpg,0.632444,customer
f0013110_c03026.jpg,0.685812,customer
f0013120_c03027.jpg,0.715370,customer
f0013120_c03028.jpg,0.577844,customer
f0013130_c03029.jpg,0.587937,customer
f0013130_c03030.jpg,0.723189,customer
f0013130_c03031.jpg,0.612126,customer
f0013140_c03032.jpg,0.572542,customer
f0013140_c03033.jpg,0.691360,customer
f0013140_c03034.jpg,0.501694,customer
f0013150_c03035.jpg,0.631095,customer
f0013150_c03036.jpg,0.509944,customer
f0013150_c03037.jpg,0.736193,customer
f0013160_c03038.jpg,0.609574,customer
f0013160_c03039.jpg,0.591218,customer
f0013170_c03040.jpg,0.675557,customer
f0013170_c03041.jpg,0.652513,customer
f0013170_c03042.jpg,0.668503,customer
f0013170_c03043.jpg,0.609288,customer
f0013170_c03044.jpg,0.693838,customer
f0013180_c03045.jpg,0.691825,customer
f0013180_c03046.jpg,0.577244,customer
f0013180_c03047.jpg,0.619091,customer
f0013180_c03048.jpg,0.552367,customer
f0013190_c03049.jpg,0.597306,customer
f0013190_c03050.jpg,0.522315,customer
f0013190_c03051.jpg,0.585717,customer
f0013190_c03052.jpg,0.659567,customer
f0013200_c03053.jpg,0.708630,customer
f0013200_c03054.jpg,0.451548,customer
f0013210_c03055.jpg,0.659898,customer
f0013210_c03056.jpg,0.705900,customer
f0013210_c03057.jpg,0.621615,customer
f0013220_c03058.jpg,0.701254,customer
f0013220_c03059.jpg,0.589276,customer
f0013220_c03060.jpg,0.657082,customer
f0013220_c03061.jpg,0.653456,customer
f0013230_c03062.jpg,0.537426,customer
f0013230_c03063.jpg,0.658931,customer
f0013230_c03064.jpg,0.711167,customer
f0013230_c03065.jpg,0.712880,customer
f0013230_c03066.jpg,0.484038,customer
f0013240_c03067.jpg,0.606634,customer
f0013240_c03068.jpg,0.662201,customer
f0013240_c03069.jpg,0.660727,customer
f0013250_c03070.jpg,0.634591,customer
f0013250_c03071.jpg,0.541968,customer
f0013250_c03072.jpg,0.677321,customer
f0013260_c03073.jpg,0.642712,customer
f0013260_c03074.jpg,0.624782,customer
f0013260_c03075.jpg,0.715924,customer
f0013270_c03076.jpg,0.655146,customer
f0013270_c03077.jpg,0.559468,customer
f0013270_c03078.jpg,0.531934,customer
f0013280_c03079.jpg,0.657054,customer
f0013280_c03080.jpg,0.637155,customer
f0013290_c03081.jpg,0.614153,customer
f0013290_c03082.jpg,0.684554,customer
f0013290_c03083.jpg,0.692992,customer
f0013300_c03084.jpg,0.685371,customer
f0013300_c03085.jpg,0.513424,customer
f0013300_c03086.jpg,0.675260,customer
f0013300_c03087.jpg,0.669796,customer
f0013310_c03088.jpg,0.647912,customer
f0013310_c03089.jpg,0.535692,customer
f0013310_c03090.jpg,0.676846,customer
f0013320_c03091.jpg,0.660717,customer
f0013320_c03092.jpg,0.580009,customer
f0013320_c03093.jpg,0.691902,customer
f0013320_c03094.jpg,0.700782,customer
f0013330_c03095.jpg,0.694325,customer
f0013330_c03096.jpg,0.698785,customer
f0013330_c03097.jpg,0.545431,customer
f0013340_c03098.jpg,0.577191,customer
f0013340_c03099.jpg,0.734079,customer
f0013350_c03100.jpg,0.715739,customer
f0013360_c03101.jpg,0.759965,waiter
f0013370_c03102.jpg,0.635317,customer
f0013370_c03103.jpg,0.633941,customer
f0013370_c03104.jpg,0.604266,customer
f0013380_c03105.jpg,0.682288,customer
f0013380_c03106.jpg,0.682175,customer
f0013390_c03107.jpg,0.700950,customer
f0013390_c03108.jpg,0.662702,customer
f0013400_c03109.jpg,0.722422,customer
f0013410_c03110.jpg,0.559482,customer
f0013410_c03111.jpg,0.692257,customer
f0013420_c03112.jpg,0.648973,customer
f0013430_c03113.jpg,0.593670,customer
f0013440_c03114.jpg,0.616994,customer
f0013440_c03115.jpg,0.604081,customer
f0013440_c03116.jpg,0.605514,customer
f0013450_c03117.jpg,0.531121,customer
f0013450_c03118.jpg,0.683846,customer
f0013450_c03119.jpg,0.681646,customer
f0013450_c03120.jpg,0.644647,customer
f0013450_c03121.jpg,0.540204,customer
f0013460_c03122.jpg,0.480725,customer
f0013460_c03123.jpg,0.656285,customer
f0013460_c03124.jpg,0.684086,customer
f0013460_c03125.jpg,0.533879,customer
f0013470_c03126.jpg,0.734792,customer
f0013470_c03127.jpg,0.539884,customer
f0013480_c03128.jpg,0.560803,customer
f0013480_c03129.jpg,0.673756,customer
f0013490_c03130.jpg,0.669960,customer
f0013490_c03131.jpg,0.617261,customer
f0013500_c03132.jpg,0.671730,customer
f0013500_c03133.jpg,0.620153,customer
f0013510_c03134.jpg,0.536145,customer
f0013510_c03135.jpg,0.636006,customer
f0013510_c03136.jpg,0.579080,customer
f0013520_c03137.jpg,0.471510,customer
f0013520_c03138.jpg,0.734522,customer
f0013520_c03139.jpg,0.507677,customer
f0013530_c03140.jpg,0.649083,customer
f0013530_c03141.jpg,0.432117,customer
f0013540_c03142.jpg,0.492893,customer
f0013540_c03143.jpg,0.542432,customer
f0013540_c03144.jpg,0.590917,customer
f0013550_c03145.jpg,0.674774,customer
f0013550_c03146.jpg,0.505264,customer
f0013550_c03147.jpg,0.483565,customer
f0013560_c03148.jpg,0.569712,customer
f0013560_c03149.jpg,0.533854,customer
f0013570_c03150.jpg,0.634359,customer
f0013580_c03151.jpg,0.691594,customer
f0013580_c03152.jpg,0.586973,customer
f0013590_c03153.jpg,0.560280,customer
f0013590_c03154.jpg,0.698898,customer
f0013590_c03155.jpg,0.558692,customer
f0013600_c03156.jpg,0.740837,customer
f0013600_c03157.jpg,0.561672,customer
f0013600_c03158.jpg,0.575262,customer
f0013610_c03159.jpg,0.679849,customer
f0013610_c03160.jpg,0.623137,customer
f0013620_c03161.jpg,0.431416,customer
f0013630_c03162.jpg,0.626696,customer
f0013630_c03163.jpg,0.564204,customer
f0013630_c03164.jpg,0.561340,customer
f0013640_c03165.jpg,0.703268,customer
f0013640_c03166.jpg,0.590724,customer
f0013640_c03167.jpg,0.593760,customer
f0013650_c03168.jpg,0.659029,customer
f0013650_c03169.jpg,0.602443,customer
f0013670_c03170.jpg,0.463223,customer
f0013680_c03171.jpg,0.521669,customer
f0013690_c03172.jpg,0.479858,customer
f0013700_c03173.jpg,0.482076,customer
f0013710_c03174.jpg,0.444508,customer
f0013710_c03175.jpg,0.617362,customer
f0013710_c03176.jpg,0.625401,customer
f0013730_c03177.jpg,0.485138,customer
f0013740_c03178.jpg,0.450848,customer
f0013770_c03179.jpg,0.509190,customer
f0013820_c03180.jpg,0.439555,customer
f0013830_c03181.jpg,0.459056,customer
f0013850_c03182.jpg,0.486191,customer
f0013860_c03183.jpg,0.427518,customer
f0013870_c03184.jpg,0.542377,customer
f0013880_c03185.jpg,0.503130,customer
f0013880_c03186.jpg,0.615603,customer
f0013890_c03187.jpg,0.583731,customer
f0013890_c03188.jpg,0.552710,customer
f0013900_c03189.jpg,0.455569,customer
f0013900_c03190.jpg,0.532533,customer
f0013910_c03191.jpg,0.550702,customer
f0013920_c03192.jpg,0.703712,customer
f0013930_c03193.jpg,0.665508,customer
f0013940_c03194.jpg,0.624893,customer
f0013950_c03195.jpg,0.687863,customer
f0013960_c03196.jpg,0.600499,customer
